GeoFIPS,GeoName,income2010,income2011,income2012,income2013,income2014,income2015,incomePer2010,incomePer2011,incomePer2012,incomePer2013,incomePer2014,incomePer2015,pop2010,pop2011,pop2012,pop2013,pop2014,pop2015
37187,"Washington, NC",396775,389529,413927,402941,397566,405667,30143,30082,32549,31648,31658,32755,13163,12949,12717,12732,12558,12385
37189,"Watauga, NC",1486069,1523298,1574916,1587153,1672804,1751371,29149,29542,30258,30351,31931,33103,50981,51563,52050,52293,52388,52906
37191,"Wayne, NC",3892200,4072135,4285098,4252499,4370071,4444071,31672,32832,34414,34130,35100,35801,122892,124028,124516,124597,124502,124132
37193,"Wilkes, NC",1927149,1977249,2049897,2051849,2134814,2222846,27837,28575,29612,29734,31028,32449,69231,69195,69225,69007,68802,68502
37195,"Wilson, NC",2721874,2821356,2907372,2880248,2960714,3073841,33502,34648,35560,35294,36375,37617,81246,81430,81759,81607,81394,81714
37197,"Yadkin, NC",1134414,1142681,1201654,1166153,1245173,1277703,29514,29826,31527,30652,32943,33995,38436,38311,38115,38045,37798,37585
37199,"Yancey, NC",482636,500621,512816,514239,536611,553648,27120,28320,29112,29293,30514,31481,17796,17677,17615,17555,17586,17587
38000,North Dakota state total,29450250,33306563,39449209,40296443,42848356,42349688,43660,48600,56174,55687,57900,55950,674530,685326,702265,723626,740040,756927
38001,"Adams, ND",98148,104727,131712,103088,109907,108997,41783,45454,56846,43552,46591,46205,2349,2304,2317,2367,2359,2359
38003,"Barnes, ND",500457,512766,580179,577703,553925,534204,45233,46162,52672,51826,49822,48131,11064,11108,11015,11147,11118,11099
38005,"Benson, ND",217582,238882,293886,229769,221375,212060,32597,35675,43423,33300,32299,31402,6675,6696,6768,6900,6854,6753
38007,"Billings, ND",43619,62574,83206,78910,94487,86545,56575,74582,90737,88266,103832,92463,771,839,917,894,910,936
38009,"Bottineau, ND",311178,350548,466346,402736,384469,363846,48425,53906,70852,59922,57824,54176,6426,6503,6582,6721,6649,6716
38011,"Bowman, ND",168348,193672,216722,215333,222896,207255,53563,61738,67515,66915,68710,62919,3143,3137,3210,3218,3244,3294
38013,"Burke, ND",124624,160293,200445,212635,218084,184946,63616,78230,92756,93016,97577,80133,1959,2049,2161,2286,2235,2308
38015,"Burleigh, ND",3579576,3974607,4364799,4601436,5046041,5316370,43798,47707,50863,52009,55744,57171,81729,83312,85815,88474,90521,92991
38017,"Cass, ND",6354347,6939740,7780484,8219547,8804321,9184845,42286,45324,49397,50399,52633,53552,150270,153115,157509,163089,167276,171512
38019,"Cavalier, ND",233223,266609,289617,287462,252163,224338,58569,67445,73470,74299,65361,58604,3982,3953,3942,3869,3858,3828
38021,"Dickey, ND",268053,319438,335121,313998,309292,282800,50720,60626,63845,60015,60373,55408,5285,5269,5249,5232,5123,5104
38023,"Divide, ND",112444,135343,164070,157914,173569,165417,54112,63215,73475,68213,71457,67517,2078,2141,2233,2315,2429,2450
38025,"Dunn, ND",178437,235365,309144,364433,400836,370748,50392,62731,77694,87394,90523,79799,3541,3752,3979,4170,4428,4646
38027,"Eddy, ND",90250,95780,123475,118895,111500,95472,37888,40740,52011,49684,47086,40369,2382,2351,2374,2393,2368,2365
38029,"Emmons, ND",149172,166591,197986,157642,146370,155908,42115,47273,56860,45286,42748,45828,3542,3524,3482,3481,3424,3402
38031,"Foster, ND",161615,174518,227376,191953,186993,184197,48330,52064,67053,56959,55620,54886,3344,3352,3391,3370,3362,3356
38033,"Golden Valley, ND",67604,81659,93920,93471,101062,93084,40169,46662,52091,51442,55286,50452,1683,1750,1803,1817,1828,1845
38035,"Grand Forks, ND",2546221,2712871,2993519,3024873,3174477,3271310,38012,40705,44212,43610,45181,46129,66984,66647,67709,69362,70262,70916
38037,"Grant, ND",93647,99917,134961,98925,105932,100947,39199,42428,57750,41705,44925,42273,2389,2355,2337,2372,2358,2388
38039,"Griggs, ND",107879,116160,146133,140186,122639,110279,44745,48971,62052,61190,53045,47657,2411,2372,2355,2291,2312,2314
38041,"Hettinger, ND",128723,136727,181089,147710,154841,127005,52009,54149,70876,55426,58299,46969,2475,2525,2555,2665,2656,2704
38043,"Kidder, ND",105735,117190,133670,125010,125078,125753,43352,47911,54895,51529,51600,52029,2439,2446,2435,2426,2424,2417
38045,"LaMoure, ND",238235,283630,296184,246647,235630,199872,57782,68926,72293,59895,57317,48454,4123,4115,4097,4118,4111,4125
38047,"Logan, ND",93124,115258,113634,107304,118608,90791,46585,58507,58695,55454,60825,46920,1999,1970,1936,1935,1950,1935
38049,"McHenry, ND",239501,259427,335207,327274,319398,301368,44377,47306,58004,55527,53635,50497,5397,5484,5779,5894,5955,5968
38051,"McIntosh, ND",116671,136241,151585,136337,134430,125631,41728,49309,54982,49559,48654,45535,2796,2763,2757,2751,2763,2759
38053,"McKenzie, ND",349319,459328,615043,749992,960382,917304,54590,65478,77179,80914,87347,71519,6399,7015,7969,9269,10995,12826
38055,"McLean, ND",436180,438264,550789,564218,560665,541674,48508,48262,58770,59567,58482,55591,8992,9081,9372,9472,9587,9744
38057,"Mercer, ND",364238,381446,413616,432643,457769,487094,43233,45222,48638,50255,52239,55020,8425,8435,8504,8609,8763,8853
38059,"Morton, ND",1061356,1158843,1328973,1380395,1439668,1501523,38487,41798,47392,47574,48258,49539,27577,27725,28042,29016,29833,30310
38061,"Mountrail, ND",357127,442254,592453,664191,773370,710581,46260,54566,67779,71128,79328,68781,7720,8105,8741,9338,9749,10331
38063,"Nelson, ND",144474,155658,178443,165252,153832,145567,46306,50769,57898,53740,50569,49045,3120,3066,3082,3075,3042,2968
38065,"Oliver, ND",83634,83180,97883,89453,81587,80398,45552,45035,53342,47913,44149,43553,1836,1847,1835,1867,1848,1846
38067,"Pembina, ND",365083,366497,424004,382549,357306,359263,49342,49641,58395,53399,50120,50665,7399,7383,7261,7164,7129,7091
38069,"Pierce, ND",162012,179884,203299,183644,182502,182130,37227,41079,45603,41361,41610,42238,4352,4379,4458,4440,4386,4312
38071,"Ramsey, ND",453959,482460,584450,521598,535845,529709,39647,41920,50562,45156,46261,45547,11450,11509,11559,11551,11583,11630
38073,"Ransom, ND",228980,245291,282406,251762,249001,255771,42177,45273,51590,45858,45797,46948,5429,5418,5474,5490,5437,5448
38075,"Renville, ND",122269,162870,199525,169891,147177,131442,49382,65305,78184,64968,57090,51125,2476,2494,2552,2615,2578,2571
38077,"Richland, ND",661832,724362,851306,775216,718281,746074,40529,44532,52495,47553,43808,45487,16330,16266,16217,16302,16396,16402
38079,"Rolette, ND",426530,454269,474829,451780,461283,494062,30460,32104,33055,30830,31438,33727,14003,14150,14365,14654,14673,14649
38081,"Sargent, ND",198846,204127,251291,243659,212600,207674,52273,53675,64533,62880,54207,53579,3804,3803,3894,3875,3922,3876
38083,"Sheridan, ND",70175,79141,67175,39341,40105,37533,53406,60275,52769,29872,30314,28651,1314,1313,1273,1317,1323,1310
38085,"Sioux, ND",97600,109209,115609,111016,110403,111638,23512,25678,26546,24919,24721,25546,4151,4253,4355,4455,4466,4370
38087,"Slope, ND",49544,51529,63265,68242,53916,46173,67962,71173,83025,89792,70295,60199,729,724,762,760,767,767
38089,"Stark, ND",1257342,1642520,2216643,2544095,2991926,2754871,51632,65270,82308,89584,98128,85677,24352,25165,26931,28399,30490,32154
38091,"Steele, ND",120923,116233,159725,147081,115828,109553,61196,57201,80063,75041,59308,56009,1976,2032,1995,1960,1953,1956
38093,"Stutsman, ND",847200,910170,1028343,998165,1007138,993448,40104,43341,49020,47253,47565,47076,21125,21000,20978,21124,21174,21103
38095,"Towner, ND",107763,110224,146492,119587,108596,91836,48216,48112,63170,52244,47257,40421,2235,2291,2319,2289,2298,2272
38097,"Traill, ND",373632,393064,465691,419162,394105,412083,46065,48840,57742,51142,48878,51420,8111,8048,8065,8196,8063,8014
38099,"Walsh, ND",472490,487759,573597,546420,513156,509199,42605,44221,51914,49263,46825,46728,11090,11030,11049,11092,10959,10897
38101,"Ward, ND",2711387,3132692,3701003,3830707,4059425,3980875,43652,48687,56475,56341,58379,55852,62113,64343,65534,67992,69536,71275
38103,"Wells, ND",196225,217354,280503,234236,215730,200761,46731,51530,65815,55944,51561,48167,4199,4218,4262,4187,4184,4168
38105,"Williams, ND",1401717,2127402,3238383,3530957,4118437,3587464,62059,87185,121242,119446,128184,101645,22587,24401,26710,29561,32129,35294
39000,Ohio state total,419569872,448119917,465139834,470745086,488867951,505950314,36355,38814,40266,40679,42155,43566,11540766,11545442,11551783,11572232,11596998,11613423
39001,"Adams, OH",719624,773425,758631,767525,799477,826897,25200,27127,26756,27283,28427,29507,28557,28511,28354,28132,28124,28024
39003,"Allen, OH",3474129,3622910,3737202,3689972,3801468,3912747,32650,34190,35481,35070,36188,37469,106405,105963,105329,105216,105048,104425
39005,"Ashland, OH",1562847,1665526,1693133,1729429,1787395,1841990,29311,31257,31803,32556,33670,34615,53320,53285,53238,53122,53085,53213
39007,"Ashtabula, OH",2989627,3165595,3192875,3211503,3344364,3444040,29484,31312,31843,32196,33734,34918,101400,101099,100268,99750,99138,98632
39009,"Athens, OH",1786473,1882143,1913043,1920542,2010849,2082868,27390,28906,29595,29771,31069,31613,65223,65112,64641,64511,64722,65886
39011,"Auglaize, OH",1621337,1763406,1843624,1829446,1923408,1960535,35297,38486,40188,39851,41913,42736,45934,45819,45875,45907,45890,45876
39013,"Belmont, OH",2150728,2282259,2371189,2424788,2551488,2585843,30586,32573,34050,34875,36758,37393,70318,70065,69638,69527,69414,69154
39015,"Brown, OH",1265385,1335077,1336173,1350204,1387308,1421980,28193,29884,30095,30518,31474,32436,44883,44675,44399,44243,44078,43839
39017,"Butler, OH",12985314,13609526,14041687,14258519,14985181,15631343,35184,36763,37868,38393,40073,41534,369064,370199,370802,371387,373948,376353
39019,"Carroll, OH",845786,903491,923082,949247,980790,999157,29342,31269,32295,33534,34769,35927,28825,28894,28583,28307,28209,27811
39021,"Champaign, OH",1231947,1311730,1344895,1412297,1417141,1452512,30753,32898,33981,35799,36264,37256,40059,39873,39578,39451,39078,38987
39023,"Clark, OH",4434095,4657403,4727282,4769274,4888665,5055388,32074,33808,34457,34878,35819,37183,138246,137760,137193,136740,136482,135959
39025,"Clermont, OH",7422490,7975806,8162691,8341936,8842357,9344778,37543,40157,40969,41664,43910,46267,197705,198615,199242,200219,201375,201973
39027,"Clinton, OH",1482947,1576686,1583305,1570000,1583587,1632557,35390,37616,37838,37468,37812,38947,41903,41915,41844,41902,41880,41917
39029,"Columbiana, OH",3172456,3389904,3487727,3470584,3598990,3701128,29412,31603,32767,32795,34082,35314,107863,107265,106441,105827,105597,104806
39031,"Coshocton, OH",1023054,1092040,1100502,1166882,1200668,1283836,27704,29579,29888,31756,32834,35107,36928,36919,36821,36745,36568,36569
39033,"Crawford, OH",1317133,1405054,1410567,1434505,1443789,1466946,30093,32452,32936,33553,34020,34675,43769,43297,42827,42754,42439,42306
39035,"Cuyahoga, OH",51092441,54151587,56876705,56730102,59358035,60919487,39971,42645,44933,44889,47087,48506,1278226,1269820,1265798,1263796,1260610,1255921
39037,"Darke, OH",1701273,1808626,1852988,1893870,1958344,1997655,32123,34338,35296,36196,37505,38360,52962,52671,52498,52322,52215,52076
39039,"Defiance, OH",1196405,1274144,1304180,1357660,1406156,1385576,30589,32640,33585,35197,36475,36128,39112,39036,38832,38573,38551,38352
39041,"Delaware, OH",9392987,10150071,10934030,11282518,11791515,12475155,53629,56849,60367,60906,62311,64634,175146,178544,181127,185246,189237,193013
39043,"Erie, OH",3490465,3708211,3762816,3756310,3627166,3723307,45311,48358,49210,49329,47814,49283,77034,76682,76464,76148,75860,75550
39045,"Fairfield, OH",5115180,5398567,5662321,5769596,5958733,6229726,34943,36642,38391,38749,39611,41145,146385,147333,147490,148897,150432,151408
39047,"Fayette, OH",846994,920989,928056,964462,966733,992046,29190,31870,32183,33555,33696,34591,29017,28898,28837,28743,28690,28679
39049,"Franklin, OH",45080712,48854609,52699050,53291536,55985454,58767410,38653,41400,44001,43854,45364,46949,1166296,1180069,1197690,1215200,1234126,1251722
39051,"Fulton, OH",1441953,1533555,1568201,1607616,1657593,1719107,33836,36100,36933,37956,38919,40414,42616,42481,42461,42355,42591,42537
39053,"Gallia, OH",956885,1006071,1039909,1023783,1038691,1058852,30783,32471,33738,33514,34251,35129,31085,30984,30823,30548,30326,30142
39055,"Geauga, OH",4630232,5123713,5269059,5336838,5590342,5770587,49565,54873,56138,56814,59409,61323,93418,93374,93859,93935,94099,94102
39057,"Greene, OH",6165745,6601869,6727933,6820771,7109905,7376592,38152,40349,40927,41624,43179,44862,161608,163620,164389,163865,164660,164427
39059,"Guernsey, OH",1160860,1239305,1301126,1324828,1406731,1457309,28923,31094,32670,33448,35540,37121,40136,39857,39826,39608,39582,39258
39061,"Hamilton, OH",35928473,39401898,41074371,40909948,41292782,42060595,44784,49213,51195,50878,51211,52081,802270,800642,802316,804083,806332,807598
39063,"Hancock, OH",2690784,2948573,3004522,3075561,3412751,3695239,36031,39285,39744,40654,45344,48896,74680,75056,75597,75653,75263,75573
39065,"Hardin, OH",894619,981009,962145,1007602,1026829,1014119,27871,30829,30411,31735,32299,32009,32099,31821,31638,31750,31791,31682
39067,"Harrison, OH",439994,460811,475373,513541,542402,556318,27762,29160,30259,32848,34843,36008,15849,15803,15710,15634,15567,15450
39069,"Henry, OH",923526,997934,1026338,1064540,1064866,1081055,32848,35359,36560,37914,38185,38865,28115,28223,28073,28078,27887,27816
39071,"Highland, OH",1160404,1242592,1264655,1287572,1318743,1357068,26616,28611,29395,29765,30587,31541,43598,43430,43023,43258,43115,43026
39073,"Hocking, OH",813255,867580,899162,904040,923876,959426,27596,29434,30689,31602,32191,33675,29470,29475,29299,28607,28700,28491
39075,"Holmes, OH",1144380,1282939,1320550,1408649,1536041,1634804,26946,29991,30643,32309,35069,37232,42470,42777,43094,43599,43801,43909
39077,"Huron, OH",1854004,1950015,1984314,2030960,2068693,2131375,31119,32824,33484,34505,35251,36453,59578,59408,59262,58860,58685,58469
39079,"Jackson, OH",963158,1007774,1025836,1030030,1059201,1083053,28947,30401,31176,31371,32308,33227,33273,33149,32905,32834,32784,32596
39081,"Jefferson, OH",2080394,2194568,2230713,2242901,2308909,2390563,29886,31860,32642,32987,34103,35496,69612,68882,68338,67993,67703,67347
39083,"Knox, OH",1893793,2054543,2183028,2231902,2317558,2402430,31002,33512,35902,36688,37985,39345,61086,61307,60805,60834,61013,61061
39085,"Lake, OH",8700586,9257100,9543876,9733058,10160469,10497827,37828,40288,41615,42390,44326,45793,230004,229775,229338,229605,229220,229245
39087,"Lawrence, OH",1878682,1961104,2009957,1991625,2052782,2099268,30097,31438,32357,32160,33324,34353,62420,62380,62118,61928,61601,61109
39089,"Licking, OH",5752810,6128388,6349460,6514667,6763687,7092539,34506,36644,37856,38658,39926,41581,166719,167241,167727,168521,169407,170570
39091,"Logan, OH",1455112,1542833,1635988,1670514,1696344,1749181,31792,33822,35998,36745,37275,38540,45770,45616,45447,45462,45509,45386
39093,"Lorain, OH",10385061,11059311,11483685,11747101,12165077,12624092,34448,36629,38069,38788,39992,41371,301471,301924,301652,302851,304187,305147
39095,"Lucas, OH",15390787,16312029,16635065,16757835,17543937,18247305,34854,37105,38055,38413,40367,42075,441575,439620,437131,436249,434615,433689
39097,"Madison, OH",1336372,1451657,1484815,1575862,1572486,1619583,30796,33712,34572,36446,35790,36730,43395,43060,42949,43238,43937,44094
39099,"Mahoning, OH",8248976,8778549,8901254,8817556,9079246,9320628,34602,36990,37742,37620,38917,40192,238398,237323,235845,234384,233298,231900
39101,"Marion, OH",1931265,2016102,2047833,2039811,2080659,2152445,29063,30298,30917,30949,31682,32935,66452,66543,66236,65908,65674,65355
39103,"Medina, OH",6974415,7433869,7726681,7919543,8281614,8660488,40422,42857,44490,45341,47065,49097,172542,173456,173674,174667,175963,176395
39105,"Meigs, OH",638325,652243,663293,661876,681517,698377,26896,27516,28100,28195,29217,30029,23733,23704,23605,23475,23326,23257
39107,"Mercer, OH",1489294,1637517,1652595,1723810,1838229,1850406,36518,40126,40464,42279,44916,45167,40782,40809,40841,40772,40926,40968
39109,"Miami, OH",3659806,3974472,4183728,4236539,4280391,4354621,35713,38645,40569,40964,41169,41781,102479,102846,103125,103421,103970,104224
39111,"Monroe, OH",375769,412651,413444,425554,444397,440773,25775,28035,28369,29186,30748,30590,14579,14719,14574,14581,14453,14409
39113,"Montgomery, OH",19113022,20157344,20699480,20869182,21695498,22473513,35644,37683,38706,39056,40742,42223,536216,534923,534782,534336,532515,532258
39115,"Morgan, OH",371874,393184,398202,413947,438794,445207,24686,26059,26620,27694,29664,30128,15064,15088,14959,14947,14792,14777
39117,"Morrow, OH",1014787,1093373,1104548,1138345,1161135,1198848,29148,31324,31587,32552,33115,34181,34815,34905,34968,34970,35064,35074
39119,"Muskingum, OH",2640829,2844992,2879567,2972614,3118555,3266542,30634,32994,33533,34669,36285,37855,86207,86228,85873,85742,85946,86290
39121,"Noble, OH",342261,366715,381602,392940,405114,419747,23388,24947,26177,26986,28178,29300,14634,14700,14578,14561,14377,14326
39123,"Ottawa, OH",1596294,1674443,1740349,1744214,1792382,1838555,38565,40432,42099,42432,43640,44978,41392,41414,41339,41106,41072,40877
39125,"Paulding, OH",598898,652716,649448,659440,697122,683334,30595,33645,33689,34389,36698,36010,19575,19400,19278,19176,18996,18976
39127,"Perry, OH",989849,1062392,1088575,1121259,1154019,1204384,27459,29321,30231,31157,32136,33469,36048,36233,36009,35987,35910,35985
39129,"Pickaway, OH",1727836,1850856,1893003,2001092,2019590,2096127,30995,33053,33587,35458,35567,36775,55745,55997,56361,56435,56782,56998
