districtID	economy	totalSales	totalPopularity	averageRating	categoryEntropy	averageCategoryDivergence	degreeCus	degreeDist	numberofCustomers	numberofShops	incomeEntropy	avgCusEntropy	fracofDessert	dessertCS	pairwise	cusEigen	dEigen
111.0	7262.2	630905.74975	4504.91354981	4.35966340366	2.36036125577	0.141320906802	0.537303159787	14.0027268671	18059.0	55.0	4.89582548499	0.487522831772	0.109090909091	0.0205063118741	0.239459017589	0.0915899241428	0.164381827289
112.0	7684.0	516751.945833	5690.76398008	4.56673273054	2.45413758492	0.162165402945	0.567880541882	13.0360696494	18060.0	37.0	4.8112273503	0.469611174017	0.0540540540541	0.0383573863814	0.262449195243	0.0955730101223	0.138447121442
113.0	15307.4	356848.12625	2460.37186422	4.54313970207	2.10173521229	0.167999362388	0.743336766698	12.9046894578	29645.0	33.0	4.57759902631	0.508489401249	0.272727272727	0.0709392196287	0.254965606963	0.133900912184	0.15218561094
114.0	1503.41830196	2506574.92208	27358.2761059	4.54388040358	2.53863449205	0.191667684626	0.95331566206	2.27532048998	89453.0	58.0	4.82020827259	0.542798504639	0.155172413793	0.0404274507975	0.329918353287	0.184602667674	0.00202236185358
115.0		507364.305833	5755.60430434	4.34987350385	2.08525668881	0.134051044076	0.481041776927	3.1646231309	13623.0	78.0	5.08734568973	0.657474776003	0.115384615385	0.0280542465125	0.240290193058	0.0732818042333	0.000267600793071
116.0	54.1	63668.905	648.809453125	3.73677296957	1.09861228867	0.280859654706	0.250852685699	1.93286621274	11546.0	3.0	2.5322437024	0.182837571566	0.0	0.0422283747532	0.20709706619	0.0280990312739	0.000499625535581
117.0	3789.3	323107.391833	2481.15031939	4.70924363797	2.18515914794	0.134163031037	0.371716912798	9.32963556924	9908.0	32.0	4.47093040599	0.469744779341	0.0	0.0485091854765	0.204030211497	0.0609190204043	0.0722381112621
118.0	1081.70689685	2528573.70083	32125.7855743	4.69067183486	2.50633556057	0.156457587385	0.708652312136	5.24955767079	27708.0	47.0	4.79923794028	0.54639893062	0.170212765957	0.0337329765225	0.266030315644	0.128654786473	0.0419249089688
119.0	2765.12396928	12459.0	217.084421867	4.85	0.69314718056	0.297117936754	0.0177121747032	6.72099665816	103.0	2.0	3.43470618864	0.657742180081	0.0	0.05897616327	0.0918760000542	0.00194413598402	0.0446934924502
120.0	2546.6	535567.081952	7471.80685098	4.66839102803	2.16744696778	0.159281785115	0.555077669604	9.70591033697	30574.0	69.0	4.55981181003	0.511170794387	0.159420289855	0.0367050033166	0.267431222176	0.103197258622	0.0831900474278
121.0	4311.39912136	1096905.74283	10895.1369124	4.63036041407	2.44338637545	0.181495155715	0.688116386035	11.1830351344	22278.0	78.0	5.12581837044	0.577265850267	0.102564102564	0.0295593903726	0.277270949939	0.123252500728	0.123331290302
122.0	1401.41899869	106158.069583	1082.2160651	4.73919110652	1.1537419427	0.308985029963	0.215809024511	12.1667496257	3071.0	7.0	4.24642730327	0.547581425814	0.0	0.0416574174483	0.169670352025	0.0337837287743	0.133831394128
123.0	4691.0	88696.5970834	477.814509201	4.58105833348	2.14584175259	0.143499249475	0.394454879279	11.3926182921	9742.0	22.0	3.81391886747	0.497040203596	0.181818181818	0.0293388731357	0.243916491215	0.0648185747612	0.120110812164
